Product Name,Description,Reviewer Name,Review Title,Review,Date,Rating,Verified Purchase,Helpful Votes
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Meka MsContent757,Good product,This scrub smells delicious & it leaves your skin so soft! No rashes or breakout's. Didn’t dry my skin out. Water didn’t harden it like many other scrubs… reasonably priced & great value for your money. I will be returning for more— as a a matter of fact- I subscribe & save,10/31/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Jenni,"Musky vanilla, no frosting vanilla.","Overall, I love their products!I was on the search for a very vanilla frosting kind of smell, this ended up being musky with some coconut and amber notes. If that sound good, you'll love this scent!That being said, I'll still use it and move back to my regular scent from now on.P.S. I truly wish they made shampoo and conditioner, especially in the Moroccan Rose 🥰",10/23/2024,5,Yes,3
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Brittany,WHAT HAVE I BEEN MISSING?,"This hibiscus smells amazing! I love the way this smells, I use these when I give pedicures and everyone always says how good it smells. Even if you are not a flower person, the smell of this is very soft. I got mine while it was on a decent sale and I don't regret it. I loved it so much that I actually would buy it full price. I definitely think if you are looking for a good smelling exfoliant, this is the one. It has a lot of grit feel to it, so it does get all that dead skin off. The only negative thing that I would say is that it leaves a sticky residue on your skin, if you miss a spot while rinsing it off. I suggest using a wet rag to wipe off everything when you are done.",9/23/2024,5,Yes,16
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,SR,Smells good,"My daughter wanted to get this and me and her are both satisfied 100%!The scrub has a very sugary texture, and it becomes like butter after you massage it onto your skin.Smells amazing, and my skin is so smooth and moisturized!I almost finished as you can see in the photo, I’m ready to order another one:)",10/19/2024,5,Yes,2
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Yesenia,Not as strong a smell I was hoping for,The vanilla one was subtle. The scent doesn't stick as much as I was hoping but I think it's because the scent is subtle. It is nice kinda like a coconut scent. I've had the watermelon one before it smelled so good if you like fruity scents. I just wanted to take a huge bite out of it. And the watermelon one stuck to you pretty well after a shower. The scrub it's self does feel and leave a difference in cleansing and redoing dead skin.,10/24/2024,4,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Maggie M.,Good product,"In my search to find a good exfoliating product, I came across this one and after reading the reviews I decided to give it a try. I am glad I did. I like it and I have used it a few times now. It’s within my budget and it works great for me.",10/22/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,sugarbear,best scent,"best scent and very exfoliating, does not irritate your skin, has enough oil in it to really soften, use on your feet especially over the winter, can use it on hands also. would buy again.",10/31/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Brownie,Skin feels smooth after use,"I've been looking for body scrub for a while and decided to give this a shot. For the smell, it's closer to cotton candy to me than rose but I don't mind.  For the scrubbing function, skin feels very smooth after use.  Going to try it for longer and hopefully the skin will feel smoother and moisturized for longer term.",10/18/2024,5,Yes,2
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Elmo Pickles,Makes your skin smooth,"I love the smell, the way it makes your skin super soft and feel like a baby’s bum! My skin already is super sensitive and this makes everything really easy to apply! Will definitely be getting this again whenever I need more sugar scrub",10/25/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,CharlyD,Softer skin,"I've been using this product for some time now. It helps my skin feel so soft. It was a present for Christmas, one year, and I have, also, purchased it as Christmas gift.",10/28/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Used for a few days after receiving and the result was disappointing. I have dry lips and tried different balms and this one compared to others does not work and the smell is unpleasant. The price is high and there is no result.,The scrub is simply magical and worth the price.,"I got great pleasure from this scrub. The aroma is simply amazing, my skin is smooth and silky after it, moderately moisturized. I will definitely buy it again",10/30/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Ann,Overall Yummy Scent!,The Tree Hut Brand of scrub smells great and exfoliates so well.  It leaves your skin smooth and smelling great.,10/30/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Ebugg,I love this it’s smells amazing,Hello I had this for about 2 days and o already love it it smells great it made my skin really soft and it’s really cute,10/29/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,gabbie,great scrub,bang for your buck. this is the best scrub you’ll ever get. smells soooo good & super easy to use.,10/30/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Gina Ruiz,Loving this,"OMG, this one smells amazing and it makes my skin feel very soft. I will definitely buy this one again.",10/31/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Amazon Customer,The scent is beautiful & the result is amazing.,I had so much rough & bumpy skin in my armpit areas that it was disgusting. After the very first use I was shocked & it has also been amazing on my face. I am so glad a friend recommended this product!!!,10/16/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Jess,If I could give one million stars I would!,"I LOVE the coffee firming scrub! While I'm unsure if it actually firms anything, I do know that the scrub itself is amazing! The smell is so wonderful, and the scrub leaves my skin so baby soft! I now keep an extra on hand so I never run out. Do yourself a favor and buy this brand! You won't be disappointed.",10/8/2024,5,Yes,3
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Olga Hoyt,Love love love...,"Love with first used!  I want the perfume with this smell and gel wash and mist. And everything that has a smell. Powder, rinse aid and even liquids for washing floors, hand soap. THIS IS THE SMELL OF MY DREAMS!!!",10/18/2024,5,Yes,3
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Phoenix,Love,I have the matching body butter and I love the smell of it so much it's like my favorite scent ever. I wish they made body mists of vanilla but this made my skin super soft.,10/16/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Mariana,Omg SMELLS SO GOOD,It smells so good and keeps u smellin like vanilla 10/10 recommend its strong and sweet just like you girlies <3,10/31/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Bella Micaela,Amazing subtle scent,"I love these body scrubs and most scents are yummy, but DESERT HAZE takes the win IMO. It's not fruity, or floral, more of a warm musk. The sent is soft and last. No need for body sprays or perfume bc this is it! Plus! It leave your skin GLOOOWWWINNGGG ✨️",10/8/2024,5,Yes,2
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Amazing,Everyone should buy this!,"This product is amazing! The smoothness of it is amazing, and it makes your skin extremely soft. The product is a little thick so a little goes a long way. The smell is beautiful. It has a long lasting gorgeous smell. You can put this product anywhere on your body. I defiantly recommend!!❤️",10/12/2024,5,Yes,3
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,nursejh,Good scent,What's not to live about tree hut body scrub. Cheaper than in the major retailers,10/27/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Kimberly Ramos Avila,recomendado!,"Este exfoliante es top! deja la piel muy suave. El azúcar es bastante gruesa, su olor es rico. La volveré a comprar. Me gusto como deja la piel luego de usarlo.",10/16/2024,5,Yes,0
"Paula's Choice SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant-Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines",,Dani H.,Feels Good. Smells Good.,"This sugar scrub is nice. A little goes a long way & the scent is refreshing, not overwhelming. Love it. Skin feels clean & ultra smooth. Recommend. I will buy again.",10/17/2024,5,Yes,0
